id,encounter_date,reported_date,year,month,hour,season,country_code,country,region,locale,latitude,longitude,ufo_shape,duration_secs,description
22705,2010-01-25 11:30:00,2010-04-13,2010,January,11,Winter,,Spain,,,41.330975,1.922643,Disk,120.0,((hoax??))  a total circle no lights  only a litte ligth down of  blue
22706,2010-01-25 13:11:00,2010-02-14,2010,January,13,Winter,,Spain,,,41.385064,2.173403,,120.0,i and my friend have seen a black circular plate flying over the trees. it entered inside the wood and after 2 minutes aprox. it got ou
22904,2003-12-06 13:00:00,2003-12-09,2003,December,13,Winter,,Germany,,,51.966667,7.633333,Unknown,300.0,an odd object was seen indaylight. my brother in law grabbed his digital camera and photographed it.  very strange object.
22979,2008-12-06 17:30:00,2009-01-10,2008,December,17,Winter,,United States,,,33.7444444,-118.3861111,Triangle,300.0,at 530 on sunday12-6-08we saw a long black triangle float into the sky above the clouds about 50 thousand feet.
22993,2008-01-26 19:20:00,2008-02-14,2008,January,19,Winter,,United Kingdom,,,51.266667,-1.083333,Disk,30.0,ufo basingstoke u.k.
22995,2008-01-26 21:45:00,2008-03-04,2008,January,21,Winter,,Australia,,,-33.822345,151.009339,Sphere,600.0,3 objects of light seen in harris park sydney australia making no sounds as they fly
23009,2009-12-06 19:25:00,2009-12-12,2009,December,19,Winter,,Belgium,,,50.93781,4.040952,Light,120.0,i and a work colleague were locking up the office in which we work. opposite to the office are two apartment buildings and a large car
23266,2008-01-27 14:00:00,2008-02-14,2008,January,14,Winter,,United States,,,40.71113,-73.81413,Circle,600.0,shiny metallic red top in briarwoodny 5-10 min.
23350,2012-01-27 19:55:00,2012-02-03,2012,January,19,Winter,,United States,,,45.2897222,-122.3325,Oval,3.0,a yellowish- orange round  oval object on edge glided at  300 feet above street level.   on a coarse from west to east.  the event last
23603,2009-01-28 17:45:00,2009-03-19,2009,January,17,Winter,,United States,,,33.7413889,-118.1038889,Light,480.0,drifting red light escorted by 3 helicopters over orange county
23607,2009-12-08 19:00:00,2009-12-12,2009,December,19,Winter,,United Kingdom,,,52.633333,1.75,Light,180.0,bright orange light travelling faster than usual with no sound at all.
23695,2013-01-28 21:00:00,2013-02-04,2013,January,21,Winter,,United States,,,44.3683333,-100.3505556,Light,60.0,the ufo recognized somebody was watching and it stopped hovered for a minute before blasting off to space.
23698,2014-01-28 02:47:00,2014-01-30,2014,January,2,Winter,,United States,,,39.4866667,-74.8361111,Diamond,600.0,triangle shaped craft white lights(no blinking) slow moving pace with a green light dropped out of it low altitude heading s-sw 2:45am
23699,2014-01-28 09:03:00,2014-01-30,2014,January,9,Winter,,United States,,,33.1625,-96.9372222,Triangle,120.0,3 red lights moving slowly and making a humming sound.
23700,2014-01-28 11:23:00,2014-01-30,2014,January,11,Winter,,United States,,,37.9736111,-83.8419444,Triangle,360.0,first me and a friend watch the sky light blue then a triangle shape of 10 to 12 crafts were moving in the stanton direction. cant exp
23703,2014-01-28 19:00:00,2014-02-07,2014,January,19,Winter,,United States,,,44.843106,-68.821982,Circle,420.0,this red ball was like no man made 'light' that i am aware oflooking like a humming orb in down-east maine.
23713,1965-12-09 16:00:00,2011-12-12,1965,December,16,Winter,,United States,,,47.9930556,-122.8647222,Other,10.0,in 1965 i was 9 years old and me and mt sister saw a fire ball craft tha looked like a acorn shaped craft somewhat like a bell with sim
23714,1965-12-09 16:30:00,2004-07-25,1965,December,16,Winter,,United States,,,39.7938889,-75.1725,Cigar,120.0,an object like an airplane fusilage without wings  flames from it were going up not  i repeat not trailing the object
23741,1997-01-29 23:15:00,1998-03-07,1997,January,23,Winter,,United States,,,41.6602778,-71.4563889,Disk,300.0,i witnessed a ufo which may be of the lazar'sport model' variety when i was leaving work to drive home.the ufo was circular in shap
23777,2002-12-09 04:20:00,2002-12-23,2002,December,4,Winter,,United States,,,42.1041667,-72.3194444,Light,14400.0,moving star-like lights witnessed in early am in sky over ruran massachusetts town
23779,2002-01-29 20:00:00,2002-09-19,2002,January,20,Winter,,Mexico,,,28.632996,-106.0691,,60.0,tres dias antes del avistamiento tuve un sue&ntilde;o muy bonito y que me ocasiono mucha tranquilidad en el cual veia muchas naves de un color
23781,2002-01-29 22:00:00,2002-02-22,2002,January,22,Winter,,Netherlands,,,52.298666,5.629619,Changing,120.0,changing shaped ufos change colour and turn at fast speed
23782,2002-12-09 22:00:00,2002-12-23,2002,December,22,Winter,,United States,,,45.0322222,-93.3383333,Diamond,7200.0,diamond
23784,2003-12-09 00:50:00,2003-12-19,2003,December,0,Winter,,United States,,,37.18,-89.655,Other,30.0,alien / monster
23860,2007-12-09 18:00:00,2008-03-04,2007,December,18,Winter,,United States,,,36.5433333,-119.3861111,Unknown,180.0,lights over central valley california
23873,2008-12-09 06:42:00,2009-01-10,2008,December,6,Winter,,United States,,,38.942324,-77.17647,Light,600.0,four twirling lights seen.  ((nuforc note:  advertising lights we suspect.  pd))
23876,2008-01-29 14:00:00,2008-02-14,2008,January,14,Winter,,United States,,,32.8722222,-116.4175,Circle,10.0,it was in one picture and not the other frame
23878,2008-01-29 18:00:00,2008-02-14,2008,January,18,Winter,,United States,,,33.015,-96.6127778,Flash,120.0,a bright object barely visible due to its distance slowly streaked across the sky and then dissappeared.
23985,2013-01-29 21:00:00,2014-01-30,2013,January,21,Winter,,United States,,,42.844668,-73.81838,Light,240.0,pulsing red light see.
24010,1987-01-30 13:00:00,2007-04-27,1987,January,13,Winter,,United States,,,40.7138889,-73.5594444,Changing,1020.0,on 03/18107 photos of a black ufo that changed shape as it went from west to east were taken by my webcam.
24036,2003-01-30 20:16:00,2003-03-04,2003,January,20,Winter,,Netherlands,,,52.076158,4.362541,Circle,24.0,small object colour red within the atmosphere. flying very fast and turning around easely.
24038,2003-01-30 22:33:00,2003-03-04,2003,January,22,Winter,,Netherlands,,,52.503478,4.75717,Light,300.0,strange red lights over krommenie the netherlands
24090,2011-01-30 19:25:00,2011-02-08,2011,January,19,Winter,,United Kingdom,,,56.166667,-2.75,Sphere,60.0,pink coloured sphere
24196,2007-01-31 18:30:00,2007-02-01,2007,January,18,Winter,,France,,,43.710173,7.261953,Triangle,15.0,triangular shaped ufo over nice south of france (january 2007)
24502,2003-01-04 22:15:00,2003-03-04,2003,January,22,Winter,,Finland,,,60.205491,24.6559,Fireball,120.0,there were flames in the sky like an aeroplane in fire or candle.
24558,2008-01-04 20:44:00,2008-01-21,2008,January,20,Winter,,United States,,,41.6611111,-72.78,Diamond,1248.0,diamond-shaped craft with two orange lights hovering in the sky  before fading and vanishing.
24838,2001-01-06 02:30:00,2001-08-05,2001,January,2,Winter,,Netherlands,,,52.514382,4.964061,Formation,30.0,stunt show made by 3 objects....
24867,2004-01-06 22:00:00,2004-01-17,2004,January,22,Winter,,United States,,,41.0588889,-74.0222222,,60.0,large yellow bright light observed too low and much to large to be a plane
25136,2012-01-07 07:00:00,2012-02-03,2012,January,7,Winter,,United States,,,39.321528,-76.574831,Triangle,120.0,triangle shaped craft with white lights seen hovering over highway
25137,2012-01-07 14:20:00,2012-01-12,2012,January,14,Winter,,Japan,,,35.906487,139.628754,Sphere,60.0,two brothers witness 10 to 15 spherical objects traveling southeast toward tokyo.
25305,2012-01-08 09:00:00,2012-01-12,2012,January,9,Winter,,Netherlands,,,51.921667,4.481111,Light,900.0,bright lights near rotterdam airport
25417,2007-01-09 23:39:00,2007-02-01,2007,January,23,Winter,,United States,,,40.7138889,-73.5594444,Unknown,30.0,my wife and i were getting ready to sleep and both of us heard this strange noise. at first it was loud almost like an aircraft engine
25604,2009-02-10 18:22:00,2009-03-19,2009,February,18,Winter,,United Kingdom,,,51.65,-0.2,Triangle,420.0,square then triangular formation of lights north of london 10th. february 2009
25671,1999-02-11 19:30:00,1999-04-02,1999,February,19,Winter,,United States,,,38.3269444,-122.7061111,Fireball,10.0,i was driving north on hwy 101 over the hill from peteluma to cotati when i saw a green/blue orb pass in front of my car in the upper p
25686,2001-02-11 22:30:00,2001-03-06,2001,February,22,Winter,,United Kingdom,,,51.75,-0.333333,Formation,300.0,one bright flare-like light with 3 pinpoint lights moving towards it
25704,2004-02-11 05:45:00,2005-05-24,2004,February,5,Winter,,United States,,,42.325,-71.0958333,Light,300.0,((nuforc note:  possible sighting of planets??  pd))  unusual pre-dawn sighting.
25817,1971-02-01 20:00:00,2005-12-16,1971,February,20,Winter,,,,,-8.783195,-124.508523,Light,60.0,i was in the navy in 1971 on a recovery mission aboard the uss new orleans lph 11 we recovered apollo 14 the apollo space craft was abo
25910,2005-02-01 20:20:00,2005-02-24,2005,February,20,Winter,,Estonia,,,58.380685,26.725015,Triangle,15.0,three triangle shaped lights moving really fast and dodging leftright.
25929,2008-02-01 04:30:00,2008-02-14,2008,February,4,Winter,,United States,,,29.210815,-81.022833,Teardrop,9000.0,4:30 am to sunrise southern sky driving on i-4 from daytona beach to tampa two comets tracked the same latitude as moon as bright
26050,2000-02-12 17:00:00,2000-02-23,2000,February,17,Winter,,United States,,,42.94053,-78.869791,Circle,900.0,circular jet black object remained motionless in the sky for 10 minutes then smoothly moved away out of sight.
26062,2002-02-12 18:56:00,2002-02-22,2002,February,18,Winter,,Belgium,,,51.06498,3.10157,Circle,10.0,green light ship
26108,2007-02-12 00:15:00,2007-03-08,2007,February,0,Winter,,Philippines,,,13.756465,121.058308,Sphere,720.0,ufo sighting batangas philippines. dancing in the sky
26110,2007-02-12 17:00:00,2007-02-24,2007,February,17,Winter,,United States,,,30.2452778,-85.6483333,Disk,15.0,platinum colored disk hovering silently above houses just across the street.
26112,2007-02-12 21:00:00,2008-03-04,2007,February,21,Winter,,Australia,,,-33.861481,151.205475,Cigar,120.0,((hoax))  five to six craft spotted flyinfg over outskirts of sydney australia.  ((nuforc note:  student report.  pd))
26113,2007-02-12 23:00:00,2007-02-24,2007,February,23,Winter,,Canada,,,44.022711,-79.450837,Fireball,2.0,2007-02-12 23:00 est orange - green northwest streak across central ontario - space debris
26115,2008-02-12 01:00:00,2013-12-23,2008,February,1,Winter,,United States,,,31.4883333,-94.9397222,Light,1200.0,this is a report of a ufo event in the town of wellstexas
26117,2008-02-12 07:45:00,2008-03-04,2008,February,7,Winter,,United States,,,33.129955,-117.308976,Cylinder,20.0,bright light off the sw coast of california
26133,2009-02-12 14:00:00,2009-03-19,2009,February,14,Winter,,Denmark,,,57.04882,9.921747,Egg,60.0,i saw a round egg shaped object hovering the sky it was grey or silver looking then it started moving away fast.
26235,2004-02-13 22:00:00,2004-03-02,2004,February,22,Winter,,Spain,,,41.385064,2.173403,Other,10800.0,strange cloud over barcelona spain
26444,2007-02-14 19:00:00,2007-02-24,2007,February,19,Winter,,Portugal,,,38.644684,-9.233385,Light,120.0,red light crossing the sky on the shoreline
26463,2009-02-14 11:10:00,2009-03-19,2009,February,11,Winter,,United Kingdom,,,54.50972,-6.0374,Oval,60.0,mach 3+ oval lisburn n. ireland.
26474,2009-02-14 23:00:00,2009-03-19,2009,February,23,Winter,,Netherlands,,,52.257412,6.792772,Fireball,120.0,rotating fireball changes direction and speed with a rotating arm.
26489,2011-02-14 12:35:00,2011-02-18,2011,February,12,Winter,,United States,,,40.9502778,-73.8277778,Teardrop,3.0,about 50 degree weather with sunny skies driving along tuckahoe road all of a sudden up in the sky infront of us we saw 1 (one) brigh
26636,2000-02-15 01:38:00,2000-02-27,2000,February,1,Winter,,United States,,,40.767499,-73.833079,Egg,60.0,i was walking home from the movies with my friends and we saw these egg shaped flying ships in the sky.
26668,2002-02-15 23:00:00,2007-11-28,2002,February,23,Winter,,United States,,,40.8019444,-77.8566667,Cone,120.0,orangey-red glowing ufo  with doorway spotted landed on the ground at the psu deer pens facility in the early 1990s.
26670,2003-02-15 03:45:00,2003-04-22,2003,February,3,Winter,,Australia,,,-36.758179,144.280243,Light,10.0,a bright star-like light moved in an arc across the sky and grew fainter as i watched. duration 5-10 seconds
26840,1999-02-16 10:00:00,2000-01-07,1999,February,10,Winter,,United Kingdom,,,51.535746,-0.081394,Changing,300.0,i was flying home alone from a family ski-ing trip when the sighting occurred. it was a small plane and the seat next to me was empty.
26842,1999-02-16 19:00:00,1999-04-02,1999,February,19,Winter,,United States,,,30.332804,-87.14977,Light,1800.0,while exiting a mardi gras parade at pensacola beach we notice a red light in night sky that brightened to white then faded to red
26843,1999-02-16 19:30:00,2001-08-05,1999,February,19,Winter,,United States,,,31.135,-99.3347222,Light,300.0,observed two streaks of orange light then two stationary balls of light that lasted about three minutes. also a lot of aircraft lights
26913,2004-02-16 21:30:00,2004-03-09,2004,February,21,Winter,,United States,,,40.7905556,-73.2022222,Fireball,20.0,this was no ordinary green light....................
26926,2006-02-16 00:00:00,2006-07-16,2006,February,0,Winter,,,,,-8.783195,-124.508523,Triangle,30.0,i was sitting in seat 47k (a window seat on the right side of the jet airliner) of japan airlines flight jl 060 on feb 16 2006 on my
26944,2008-02-16 19:00:00,2008-03-04,2008,February,19,Winter,,United Kingdom,,,54.316667,-2.75,Light,30.0,((hoax??))  was a light in the sky that justed warped into space after 20 secs
27072,2006-02-17 05:48:00,2006-03-11,2006,February,5,Winter,,United Kingdom,,,52.633333,1.75,Light,120.0,was walking too work when i noticed a really brite light in the sky at first i thought it may have been the planet you can see in the e
27240,2009-02-18 22:00:00,2009-03-19,2009,February,22,Winter,,United Kingdom,,,50.85,0.6,Circle,1200.0,orange orbs over hastings(uk) seafront.  night sighting
27314,1999-02-19 22:00:00,1999-04-02,1999,February,22,Winter,,Chile,,,-33.585886,-70.556496,Sphere,360.0,a star-like body that moved very rapidly across a long distance
27403,2011-02-19 02:56:00,2011-02-23,2011,February,2,Winter,,Denmark,,,55.651123,12.194711,Circle,7200.0,bight distant light in the sky suggesting movement. no details visible to the naked eye. camer caught much more.
27488,2002-02-20 01:00:00,2002-06-12,2002,February,1,Winter,,United States,,,43.1338889,-70.9269444,Light,3600.0,a light that floats at tree level and hangs out for over an hour
27491,2002-02-20 08:15:00,2002-03-19,2002,February,8,Winter,,United States,,,28.363391,-81.542485,Other,300.0,while cruising in the caribian on a clear day my wife and self saw a strange shaped white object which seemed to change shapes as we wa
27613,2013-02-20 07:00:00,2013-08-30,2013,February,7,Winter,,Canada,,,43.761538,-79.411079,Light,120.0,two motionless hazy white lights in bright morning sky supported by nothing.
27841,2002-02-02 15:30:00,2002-02-22,2002,February,15,Winter,,Brazil,,,-25.420039,-49.265097,Cylinder,1800.0,a big cylinder floating in the sky
27865,2004-02-02 19:30:00,2004-02-12,2004,February,19,Winter,,Canada,,,46.233333,-63.133333,Fireball,2.0,fireball over charlottetown
27897,2008-02-02 19:00:00,2008-02-14,2008,February,19,Winter,,United States,,,39.3941667,-76.5238889,Light,120.0,two bright lights suddenly dim and disappear
27939,2012-02-02 05:35:00,2012-02-10,2012,February,5,Winter,,United States,,,42.7869444,-73.9713889,Triangle,45.0,bright white lights in a bowed triangular shape moving from ese to wnw towards schenectady ny
27983,1970-02-22 22:00:00,2008-02-14,1970,February,22,Winter,,United States,,,25.5802778,-80.3469444,Light,10.0,bright light seen hovering over biscayne bay on cool clear night
28003,2001-02-22 05:30:00,2009-04-14,2001,February,5,Winter,,United States,,,40.1966667,-76.0177778,Unknown,120.0,an obect initialy with a tail and then with 3 circular lights cleared the entire sky line in about 1 minute.
28005,2001-02-22 17:19:00,2001-02-24,2001,February,17,Winter,,United States,,,27.006711,-82.147212,Other,180.0,possible exotic new stealth aircraft witnessed.
28006,2001-02-22 19:20:00,2001-02-24,2001,February,19,Winter,,United States,,,32.7480556,-98.0088889,Cigar,120.0,we saw one craft. it travelled left to right with very bright lights that were luminous of yellowish green. the lights disappeared all
28007,2001-02-22 19:45:00,2001-02-24,2001,February,19,Winter,,United States,,,42.0658333,-94.8666667,Light,30.0,unbelievable five large orange/yellow bright spheres appearing one after another moving quickly across the sky and disappearing.
28008,2001-02-22 20:00:00,2001-03-06,2001,February,20,Winter,,United States,,,42.3222222,-83.1763889,Formation,8.0,i never would have believed but i saw something that was definetly not normal
28338,1999-02-24 22:00:00,1999-04-02,1999,February,22,Winter,,Belgium,,,51.054342,3.717424,Disk,5.0,it seemed to be flying very low without making noise. it was very big and it seemed to be that the front of the saucer was lighting up
28399,2006-02-24 19:30:00,2006-03-11,2006,February,19,Winter,,United States,,,39.317915,-76.686027,Chevron,600.0,3 luminous chevron-like objects silently cruising.
28432,2009-02-24 18:30:00,2009-03-19,2009,February,18,Winter,,United States,,,41.636215,-70.934205,Light,37800.0,bright light flickering in the night sky in new bedford ma
28442,2011-02-24 20:11:00,2011-03-10,2011,February,20,Winter,,United States,,,33.305571,-111.90626,Light,840.0,four lights non formation up high over desert
28461,2013-02-24 21:30:00,2013-02-28,2013,February,21,Winter,,United States,,,41.700371,-73.92097,Circle,600.0,i noticed objects in the sky that appeared to be hovering glowing lights that were red and white in color.
28488,1997-02-25 18:00:00,2010-02-14,1997,February,18,Winter,,Poland,,,51.114294,20.847783,Triangle,10.0,strange object in poland  97 winter
28491,1998-02-25 05:45:00,2002-09-28,1998,February,5,Winter,,United States,,,35.145895,-87.354567,Cylinder,900.0,an object of about 150ft in lenth[estamete]with 4 bright lights in perfect alignment along its bottom.it was hovering app. 100ftabove t
28512,2002-02-25 00:00:00,2002-03-19,2002,February,0,Winter,,Netherlands,,,51.697816,5.303675,Disk,20.0,observer is a commercial pilot driving along the interstate highway. object first appeared as a bright light (like a highway lightspot
28530,2005-02-25 10:11:00,2005-04-16,2005,February,10,Winter,,United States,,,32.751221,-117.184591,Changing,90.0,the object came out of nowhere did a dance and than disappeared.
28544,2007-02-25 17:46:00,2007-03-08,2007,February,17,Winter,,United States,,,40.71113,-73.81413,Flash,300.0,object with white trail but left nothing behind
28555,2008-02-25 18:58:00,2008-03-04,2008,February,18,Winter,,United States,,,40.7919444,-73.5402778,Other,120.0,i know what air planes look like when they fly over. this was not one. this came from the south and was at first a gold light it had fl
28673,2007-02-26 15:00:00,2007-04-27,2007,February,15,Winter,,United States,,,33.417951,-111.936184,Triangle,3.0,orange triangle viewed by passenger from flight over arizona desert
28833,2008-02-27 00:17:00,2008-03-04,2008,February,0,Winter,,United States,,,33.020827,-117.278897,Changing,900.0,very bright stationary bright object cycling thru reds blues greens and white.   ((nuforc note:  twinkling star??  pd))
29081,2004-02-29 21:00:00,2004-03-02,2004,February,21,Winter,,United States,,,39.2302778,-76.6025,Oval,45.0,bright light; oval shaped object right in the backyard very close to home and people.
29147,2004-02-03 19:00:00,2004-02-12,2004,February,19,Winter,,Netherlands,,,51.9756,5.33845,,10800.0,well im going nuts here nothing but 'verry' fast flying machines hearing and seeing here -there not the tipicle cause thay move way fas
29199,2011-02-03 23:00:00,2012-05-29,2011,February,23,Winter,,United States,,,40.440625,-79.995886,Cigar,600.0,the ufo was hovering.
29200,2012-02-03 00:45:00,2012-02-03,2012,February,0,Winter,,United States,,,41.1072222,-73.7963889,Cigar,4.0,mysterious 'flood lights' spotted in sky
29287,2003-02-04 23:15:00,2003-03-04,2003,February,23,Winter,,Germany,,,53.55,10.0,Circle,18000.0,we saw two circles above a field they were white and the moved to us. they came closer and we drove away we heard some name i though
29456,2007-02-05 07:00:00,2007-02-24,2007,February,7,Winter,,Japan,,,34.626864,135.600978,Other,900.0,hundreds of ufos in japanese park
29520,2012-02-05 22:00:00,2012-02-10,2012,February,22,Winter,,United States,,,40.7655556,-73.0155556,Light,120.0,saw a red glowing light in the southeastern sky that was glowing and not moving. when a airplane coming from the north towards the ligh
29884,2002-02-08 23:45:00,2002-08-16,2002,February,23,Winter,,Netherlands,,,52.35826,6.593873,Light,480.0,it was an circle-object that came out of noware with a high speed in the air. we saw it and suddenly the object didnt move. it was a
30066,2003-02-09 02:15:00,2003-03-04,2003,February,2,Winter,,Norway,,,63.430515,10.395053,Light,300.0,blueish-white light during the night over the city of trondheim norway.
